huobi
火币网行情
3918.13
114800,3907.01,27.3711,106940.280809
114900,3906.99,46.2241,180544.133563
115000,3905.03,36.7547,143572.240135
115100,3904.01,54.7163,213701.762645
115200,3907.98,31.7482,123956.225363
115300,3910,81.8899,320051.214495
115400,3915,82.3197,322125.329024
115500,3915.38,48.7871,191043.129959
115600,3920.99,74.7735,292929.124166
115700,3917.55,7.6082,29805.847105
115800,3915.98,10.8711,42583.377551
115900,3920,95.5164,374300.880783
120000,3917.77,31.781,124529.186215
120100,3920,68.23,267301.812721
120200,3919,28.8389,113041.564542
120300,3918.71,5.4269,21270.706931
120400,3916.98,18.6864,73175.223236
120500,3915.8,1.3964,5465.221166
120600,3915,36.9075,144478.55148
120700,3915.91,12.8454,50292.862889
120800,3915.92,49.6317,194356.191238
120900,3911.1,139.671,546514.160809
121000,3913.27,7.9544,31142.297364
121100,3914.99,44.5747,174341.385206
121200,3915,8.9388,35000.805047
121300,3913.52,37.4242,146493.043168
121400,3917.22,22.3191,87417.644911
121500,3917,47.3457,185452.914033
121600,3920,82.052,321486.682989
121700,3920.02,52.7039,206599.470567
121800,3921,68.0388,266711.25019
121900,3920.02,28.6838,112454.698214
122000,3919.98,63.5525,249126.095312
122100,3920,119.1151,466831.201822
122200,3920.04,15.9724,62614.305692
122300,3919,44.1683,173136.259884
122400,3919.03,41.6095,163102.024006
122500,3918.03,12.617,49445.313763
122600,3920,11.9806,46949.891645
122700,3921.99,18.1539,71173.568842
122800,3920.03,10.7964,42340.284037
122900,3920.57,18.1688,71222.199774
123000,3920,5.0595,19833.51
123100,3920.09,15.7773,61847.005945
123200,3921.02,6.2165,24374.937718
123300,3920.5,3.8032,14912.168408
123400,3920.24,27.0753,106121.517389
123500,3918.03,0.1171,458.804813
123600,3916,27.9914,109659.282833
123700,3915.04,18.5806,72759.723711
123800,3915,8.2054,32124.432197
123900,3916.02,7.1365,27943.484094
124000,3919.99,30.5523,119721.331086
124100,3918.03,14,54862.12
124200,3918.03,7.6923,30137.969869
124300,3919.9,22.3702,87690.170908
124400,3918.9,17.0651,66889.033888
124500,3920,17.9944,70535.625642
124600,3920.98,5.8221,22826.249045
124700,3920.98,5.7169,22415.961442
124800,3920,34.4964,135237.467466
124900,3920.02,13.0116,51003.498481
125000,3919.81,7.9437,31138.985062
125100,3919,5.9311,23244.26554
125200,3918.99,5.0132,19646.5826
125300,3919.81,35.1267,137677.88375
125400,3919.1,7.4622,29250.3774
125500,3918.99,38.711,151705.589888
125600,3920,9.0098,35317.60963
125700,3921.03,38.0894,149334.375189
125800,3921.08,0.246,964.58564
125900,3919.98,40.676,159531.6208
130000,3920.23,21.9846,86179.764576
130100,3921.69,0.61,2392.1107
130200,3924,16.448,64555.24683
130300,3924,9.873,38740.83848
130400,3925,46.0412,180711.688368
130500,3925,30.294,118904.336732
130600,3924.76,4.4496,17463.40944
130700,3924.97,11.4356,44880.726105
130800,3926,13.0179,51104.311568
130900,3927.06,25.453,99924.16568
131000,3930,100.993,396784.398073
131100,3929.9,4.1457,16288.775289
131200,3930,58.2445,228891.864213
131300,3938,607.0763,2389832.605396
131400,3935.02,223.8565,881488.941545
131500,3938,247.3499,974003.6459
131600,3933.28,13.0821,51482.229321
131700,3939,54.5415,214746.596269
131800,3938,61.5621,242537.013335
131900,3937,52.5738,207038.589953
132000,3936.89,73.6036,289788.937871
132100,3932.98,86.1838,339117.373958
132200,3933,127.3985,500979.180758
132300,3935.99,18.8888,74324.329993
132400,3933,24.298,95584.977608
132500,3932.63,34.1935,134472.436238
132600,3933.9,2.7709,10898.89852
132700,3926,96.4535,378901.247585
132800,3930,8.4615,33241.088964
132900,3930,21.8807,85991.328304
133000,3928,35.4742,139342.825314
133100,3931,15.1976,59726.80917
133200,3929.24,2.703,10621.010635
133300,3930.98,6.2874,24714.85554
133400,3930.98,5.3158,20891.081472
133500,3931.98,18.8568,74141.570524
133600,3930,57.6887,226758.237388
133700,3931.9,6.9033,27129.9875
133800,3930,53.184,209068.027364
133900,3930.02,8.5978,33790.57893
134000,3929,18.979,74585.578202
134100,3927.2,8.2769,32508.206558
134200,3928,23.3288,91630.01686
134300,3930.2,25.673,100888.81564
134400,3931.87,15.4827,60863.003639
134500,3931.87,15.9349,62653.955263
134600,3933.9,20.7231,81490.846936
134700,3935.02,37.5528,147743.3201
134800,3934,65.8,258962.308807
134900,3933.9,14.5134,57094.77635
135000,3933.92,25.9734,102177.06212
135100,3933.9,20.3541,80071.020572
135200,3932.96,14.6675,57699.071362
135300,3930,8.1055,31855.41049
135400,3929.63,58.5242,230040.669592
135600,3928.08,23.5602,92547.688997
135700,3929.88,18.2735,71793.621174
135800,3929.83,3.5173,13822.520459
135900,3929,5.8136,22841.681433
140000,3928,22.0404,86581.075578
140100,3927.02,15.7172,61736.333333
140200,3927.98,30.7758,120871.153695
140300,3928.31,43.5637,171118.069506
140400,3930.02,12.6623,49748.22606
140500,3930,23.5903,92707.57789
140600,3933,24.8791,97795.464309
140700,3931,11.6056,45621.18463
140800,3928.97,20.9545,82335.904016
140900,3931.6,3.3069,12993.042479
141000,3930,6.8297,26844.52622
141100,3929,10.6608,41892.78571
141200,3930,17.9215,70431.502978
141300,3930,27.5664,108319.015138
141400,3931,29.2238,114851.152808
141500,3930,24.9287,97984.312676
141600,3930.03,22.4492,88240.42245
141700,3930.58,10.125,39810.3475
141800,3931.99,69.6925,274023.46553
141900,3932.02,37.4009,147166.345852
142000,3932.03,24.1435,94998.421739
142100,3933,30.6329,120517.151506
142200,3933.9,58.0406,228299.653494
142300,3935.98,16.2458,63897.757019
142400,3932.02,23.1015,90927.400529
142500,3935,14.1672,55747.17758
142600,3936,63.5679,250203.38084
142700,3935.98,30.6687,120705.783284
142800,3937,32.0462,126152.179538
142900,3937.79,61.8256,243407.858177
143000,3939.62,64.2778,253201.452111
143100,3940,23.9346,94295.29722
143200,3942.44,32.4355,127854.589408
143300,3940,56.7539,223712.816176
143400,3939.05,107.8167,424730.455827
143500,3937.01,57.5866,226792.151472
143600,3936,96.2306,378738.87916
143700,3940.02,61.0407,240484.975427
143800,3936.67,103.0445,405956.608761
143900,3928,514.321,2019096.994489
144000,3932,40.2193,158101.259704
144100,3932.71,52.25,205453.594298
144200,3929.97,53.8503,211635.884353
144300,3930,53.0416,208308.720223
144400,3927.12,24.8045,97445.163193
144500,3930,73.3201,287970.683738
144600,3927.2,29.9575,117667.783837
144700,3929.98,24.1219,94743.28964
144800,3930,21.9084,86094.461071
144900,3928.82,36.2368,142344.45736
145000,3931,32.1887,126498.336765
145100,3931,11.7078,46037.1735
145200,3932.16,1.5514,6099.799575
145300,3931.9,63.4181,249294.924429
145400,3930.22,1.9853,7802.320688
145500,3930,62.8661,247072.384354
145600,3931,29.3294,115273.311693
145700,3930.01,17.0286,66922.648582
145800,3927.53,43.5596,171107.409758
145900,3926,19.7928,77713.641316
150000,3927.02,12.1921,47869.566964
150100,3928,37.2554,146342.07512
150200,3925.98,49.3975,193950.561527
150300,3918,137.4043,538872.811949
150400,3919,81.8654,320911.289515
150500,3924,35.819,140515.253677
150600,3923,74.0893,290548.644425
150700,3920.02,116.7175,457412.538446
150800,3921.95,6.7774,26572.177453
150900,3920.03,25.3354,99325.925033
151000,3916.3,128.7977,504643.562756
151100,3912.98,361.1093,1413828.397275
151200,3917,77.6634,304013.207489
151300,3910.2,232.3895,909419.525055
151400,3915,25.9479,101577.86463
151500,3914.99,27.7854,108788.084739
151600,3917,53.4545,209363.383875
151700,3919,47.5959,186525.38969
151800,3920,31.2207,122372.929733
151900,3918.96,94.311,369248.932413
152000,3922.58,73.3574,287626.339437
152100,3921,25.5418,100122.554742
152200,3920.94,30.0685,117896.426607
152300,3920,23.5839,92440.200898
152400,3919.04,2.7267,10685.39678
152500,3921.8,33.7276,132211.304757
152600,3919,83.8718,328962.512378
152700,3920.05,21.1626,82954.209326
152800,3918.1,27.5109,107798.618069
152900,3916.21,35.7421,139999.115929
153000,3918,16.2489,63656.420223
153100,3919,18.8825,73987.704688
153200,3920.94,11.199,43902.859568
153300,3920.05,12.182,47763.508912
